"","V1","V2"
"52135",1484,1514
"52136",1484,1518
"52137",1484,1523
"52138",1484,1525
"52139",1484,1527
"52140",1484,1539
"52141",1484,1542
"52142",1484,1545
"52143",1484,1550
"52144",1484,1554
"52145",1484,1555
"52146",1484,1562
"52147",1484,1563
"52148",1484,1567
"52149",1484,1580
"52150",1484,1581
"52151",1484,1585
"52152",1484,1586
"52153",1484,1589
"52154",1484,1590
"52155",1484,1594
"52156",1484,1598
"52157",1484,1601
"52158",1484,1603
"52159",1484,1605
"52160",1484,1606
"52161",1484,1607
"52162",1484,1609
"52163",1484,1610
"52164",1484,1613
"52165",1484,1614
"52166",1484,1632
"52167",1484,1634
"52168",1484,1636
"52169",1484,1646
"52170",1484,1650
"52171",1484,1657
"52172",1484,1660
"52173",1484,1666
"52174",1484,1668
"52175",1484,1675
"52176",1484,1678
"52177",1484,1679
"52178",1484,1680
"52179",1484,1684
"52180",1484,1692
"52181",1484,1714
"52182",1484,1723
"52183",1484,1734
"52184",1484,1735
"52185",1484,1738
"52186",1484,1750
"52187",1484,1752
"52188",1484,1758
"52189",1484,1759
"52190",1484,1762
"52191",1484,1765
"52192",1484,1769
"52193",1484,1770
"52194",1484,1773
"52195",1484,1782
"52196",1484,1786
"52197",1484,1794
"52198",1484,1798
"52199",1484,1800
"52200",1485,1411
"52201",1485,1422
"52202",1485,1423
"52203",1485,1427
"52204",1485,1430
"52205",1485,1437
"52206",1485,1441
"52207",1485,1444
"52208",1485,1454
"52209",1485,1457
"52210",1485,1459
"52211",1485,1466
"52212",1485,1473
"52213",1485,1486
"52214",1485,1498
"52215",1485,1504
"52216",1485,1512
"52217",1485,1513
"52218",1485,1514
"52219",1485,1515
"52220",1485,1518
"52221",1485,1524
"52222",1485,1526
"52223",1485,1528
"52224",1485,1530
"52225",1485,1539
"52226",1485,1545
"52227",1485,1547
"52228",1485,1550
"52229",1485,1557
"52230",1485,1568
"52231",1485,1571
"52232",1485,1577
"52233",1485,1578
"52234",1485,1579
"52235",1485,1589
"52236",1485,1598
"52237",1485,1602
"52238",1485,1611
"52239",1485,1613
"52240",1485,1627
"52241",1485,1645
"52242",1485,1647
"52243",1485,1650
"52244",1485,1653
"52245",1485,1655
"52246",1485,1660
"52247",1485,1661
"52248",1485,1667
"52249",1485,1668
"52250",1485,1673
"52251",1485,1677
"52252",1485,1688
"52253",1485,1689
"52254",1485,1690
"52255",1485,1701
"52256",1485,1702
"52257",1485,1707
"52258",1485,1719
"52259",1485,1725
"52260",1485,1728
"52261",1485,1733
"52262",1485,1742
"52263",1485,1743
"52264",1485,1745
"52265",1485,1747
"52266",1485,1754
"52267",1485,1757
"52268",1485,1760
"52269",1485,1767
"52270",1485,1770
"52271",1485,1771
"52272",1485,1772
"52273",1485,1775
"52274",1485,1780
"52275",1485,1782
"52276",1485,1795
"52277",1485,1797
"52278",1486,1402
"52279",1486,1403
"52280",1486,1412
"52281",1486,1434
"52282",1486,1443
"52283",1486,1444
"52284",1486,1447
"52285",1486,1448
"52286",1486,1449
"52287",1486,1452
"52288",1486,1453
"52289",1486,1454
"52290",1486,1458
"52291",1486,1462
"52292",1486,1465
"52293",1486,1470
"52294",1486,1477
"52295",1486,1478
"52296",1486,1484
"52297",1486,1485
"52298",1486,1487
"52299",1486,1488
"52300",1486,1489
"52301",1486,1496
"52302",1486,1499
"52303",1486,1503
"52304",1486,1512
"52305",1486,1514
"52306",1486,1516
"52307",1486,1521
"52308",1486,1523
"52309",1486,1525
"52310",1486,1527
"52311",1486,1531
"52312",1486,1541
"52313",1486,1542
"52314",1486,1545
"52315",1486,1553
"52316",1486,1556
"52317",1486,1559
"52318",1486,1563
"52319",1486,1573
"52320",1486,1576
"52321",1486,1580
"52322",1486,1582
"52323",1486,1583
"52324",1486,1587
"52325",1486,1588
"52326",1486,1591
"52327",1486,1598
"52328",1486,1601
"52329",1486,1602
"52330",1486,1612
"52331",1486,1613
"52332",1486,1615
"52333",1486,1619
"52334",1486,1621
"52335",1486,1625
"52336",1486,1626
"52337",1486,1627
"52338",1486,1632
"52339",1486,1638
"52340",1486,1639
"52341",1486,1644
"52342",1486,1648
"52343",1486,1652
"52344",1486,1663
"52345",1486,1669
"52346",1486,1670
"52347",1486,1675
"52348",1486,1676
"52349",1486,1681
"52350",1486,1686
"52351",1486,1688
"52352",1486,1690
"52353",1486,1696
"52354",1486,1698
"52355",1486,1699
"52356",1486,1705
"52357",1486,1710
"52358",1486,1711
"52359",1486,1712
"52360",1486,1715
"52361",1486,1716
"52362",1486,1717
"52363",1486,1721
"52364",1486,1724
"52365",1486,1739
"52366",1486,1746
"52367",1486,1748
"52368",1486,1758
"52369",1486,1759
"52370",1486,1767
"52371",1486,1771
"52372",1486,1776
"52373",1486,1779
"52374",1486,1790
"52375",1486,1795
"52376",1487,1407
"52377",1487,1409
"52378",1487,1410
"52379",1487,1412
"52380",1487,1413
"52381",1487,1415
"52382",1487,1416
"52383",1487,1423
"52384",1487,1426
"52385",1487,1430
"52386",1487,1436
"52387",1487,1452
"52388",1487,1455
"52389",1487,1466
"52390",1487,1471
"52391",1487,1486
"52392",1487,1488
"52393",1487,1489
"52394",1487,1494
"52395",1487,1496
"52396",1487,1506
"52397",1487,1508
"52398",1487,1515
"52399",1487,1517
"52400",1487,1521
"52401",1487,1524
"52402",1487,1527
"52403",1487,1538
"52404",1487,1547
"52405",1487,1548
"52406",1487,1552
"52407",1487,1557
"52408",1487,1558
"52409",1487,1561
"52410",1487,1565
"52411",1487,1570
"52412",1487,1576
"52413",1487,1579
"52414",1487,1581
"52415",1487,1582
"52416",1487,1584
"52417",1487,1586
"52418",1487,1587
"52419",1487,1590
"52420",1487,1593
"52421",1487,1596
"52422",1487,1597
"52423",1487,1598
"52424",1487,1603
"52425",1487,1604
"52426",1487,1605
"52427",1487,1611
"52428",1487,1622
"52429",1487,1629
"52430",1487,1631
"52431",1487,1635
"52432",1487,1637
"52433",1487,1643
"52434",1487,1644
"52435",1487,1650
"52436",1487,1652
"52437",1487,1656
"52438",1487,1659
"52439",1487,1662
"52440",1487,1673
"52441",1487,1683
"52442",1487,1689
"52443",1487,1693
"52444",1487,1699
"52445",1487,1704
"52446",1487,1713
"52447",1487,1715
"52448",1487,1718
"52449",1487,1726
"52450",1487,1751
"52451",1487,1752
"52452",1487,1758
"52453",1487,1761
"52454",1487,1762
"52455",1487,1766
"52456",1487,1769
"52457",1487,1771
"52458",1487,1779
"52459",1487,1788
"52460",1487,1790
"52461",1487,1793
"52462",1488,1402
"52463",1488,1403
"52464",1488,1421
"52465",1488,1430
"52466",1488,1432
"52467",1488,1436
"52468",1488,1440
"52469",1488,1450
"52470",1488,1452
"52471",1488,1457
"52472",1488,1463
"52473",1488,1473
"52474",1488,1481
"52475",1488,1486
"52476",1488,1487
"52477",1488,1498
"52478",1488,1499
"52479",1488,1505
"52480",1488,1508
"52481",1488,1512
"52482",1488,1519
"52483",1488,1526
"52484",1488,1533
"52485",1488,1536
"52486",1488,1538
"52487",1488,1542
"52488",1488,1562
"52489",1488,1564
"52490",1488,1584
"52491",1488,1595
"52492",1488,1601
"52493",1488,1604
"52494",1488,1605
"52495",1488,1610
"52496",1488,1613
"52497",1488,1620
"52498",1488,1622
"52499",1488,1626
"52500",1488,1627
"52501",1488,1633
"52502",1488,1634
"52503",1488,1640
"52504",1488,1644
"52505",1488,1645
"52506",1488,1646
"52507",1488,1647
"52508",1488,1656
"52509",1488,1659
"52510",1488,1660
"52511",1488,1662
"52512",1488,1666
"52513",1488,1670
"52514",1488,1672
"52515",1488,1675
"52516",1488,1679
"52517",1488,1684
"52518",1488,1686
"52519",1488,1692
"52520",1488,1698
"52521",1488,1700
"52522",1488,1707
"52523",1488,1709
"52524",1488,1719
"52525",1488,1720
"52526",1488,1722
"52527",1488,1724
"52528",1488,1733
"52529",1488,1737
"52530",1488,1743
"52531",1488,1750
"52532",1488,1768
"52533",1488,1776
"52534",1488,1780
"52535",1488,1783
"52536",1488,1788
"52537",1488,1789
"52538",1488,1800
"52539",1489,1402
"52540",1489,1404
"52541",1489,1410
"52542",1489,1412
"52543",1489,1416
"52544",1489,1433
"52545",1489,1436
"52546",1489,1443
"52547",1489,1445
"52548",1489,1448
"52549",1489,1463
"52550",1489,1466
"52551",1489,1467
"52552",1489,1471
"52553",1489,1474
"52554",1489,1476
"52555",1489,1478
"52556",1489,1480
"52557",1489,1484
"52558",1489,1486
"52559",1489,1487
"52560",1489,1495
"52561",1489,1496
"52562",1489,1498
"52563",1489,1505
"52564",1489,1512
"52565",1489,1518
"52566",1489,1523
"52567",1489,1525
"52568",1489,1526
"52569",1489,1534
"52570",1489,1535
"52571",1489,1537
"52572",1489,1540
"52573",1489,1544
"52574",1489,1545
"52575",1489,1553
"52576",1489,1554
"52577",1489,1556
"52578",1489,1563
"52579",1489,1565
"52580",1489,1566
"52581",1489,1576
"52582",1489,1577
"52583",1489,1578
"52584",1489,1581
"52585",1489,1582
"52586",1489,1584
"52587",1489,1591
"52588",1489,1604
"52589",1489,1606
"52590",1489,1607
"52591",1489,1612
"52592",1489,1614
"52593",1489,1618
"52594",1489,1622
"52595",1489,1623
"52596",1489,1636
"52597",1489,1648
"52598",1489,1649
"52599",1489,1655
"52600",1489,1662
"52601",1489,1666
"52602",1489,1667
"52603",1489,1671
"52604",1489,1673
"52605",1489,1681
"52606",1489,1682
"52607",1489,1688
"52608",1489,1694
"52609",1489,1697
"52610",1489,1701
"52611",1489,1702
"52612",1489,1704
"52613",1489,1707
"52614",1489,1711
"52615",1489,1737
"52616",1489,1739
"52617",1489,1745
"52618",1489,1751
"52619",1489,1753
"52620",1489,1758
"52621",1489,1759
"52622",1489,1765
"52623",1489,1767
"52624",1489,1769
"52625",1489,1774
"52626",1489,1779
"52627",1489,1782
"52628",1489,1786
"52629",1489,1797
"52630",1489,1800
"52631",1490,1408
"52632",1490,1412
"52633",1490,1419
"52634",1490,1430
"52635",1490,1435
"52636",1490,1439
"52637",1490,1440
"52638",1490,1446
"52639",1490,1449
"52640",1490,1454
"52641",1490,1461
"52642",1490,1469
"52643",1490,1472
"52644",1490,1473
"52645",1490,1474
"52646",1490,1480
"52647",1490,1491
"52648",1490,1496
"52649",1490,1499
"52650",1490,1501
"52651",1490,1511
"52652",1490,1513
"52653",1490,1517
"52654",1490,1520
"52655",1490,1523
"52656",1490,1525
"52657",1490,1528
"52658",1490,1530
"52659",1490,1548
"52660",1490,1550
"52661",1490,1559
"52662",1490,1566
"52663",1490,1575
"52664",1490,1584
"52665",1490,1586
"52666",1490,1587
"52667",1490,1588
"52668",1490,1594
"52669",1490,1607
"52670",1490,1611
"52671",1490,1615
"52672",1490,1617
"52673",1490,1619
"52674",1490,1621
"52675",1490,1626
"52676",1490,1632
"52677",1490,1636
"52678",1490,1646
"52679",1490,1650
"52680",1490,1651
"52681",1490,1656
"52682",1490,1660
"52683",1490,1668
"52684",1490,1671
"52685",1490,1674
"52686",1490,1675
"52687",1490,1679
"52688",1490,1683
"52689",1490,1697
"52690",1490,1710
"52691",1490,1719
"52692",1490,1721
"52693",1490,1728
"52694",1490,1730
"52695",1490,1732
"52696",1490,1733
"52697",1490,1734
"52698",1490,1751
"52699",1490,1754
"52700",1490,1755
"52701",1490,1762
"52702",1490,1766
"52703",1490,1768
"52704",1490,1769
"52705",1490,1776
"52706",1490,1778
"52707",1490,1781
"52708",1490,1793
"52709",1491,342
"52710",1491,1402
"52711",1491,1403
"52712",1491,1406
"52713",1491,1413
"52714",1491,1414
"52715",1491,1418
"52716",1491,1426
"52717",1491,1429
"52718",1491,1434
"52719",1491,1439
"52720",1491,1448
"52721",1491,1449
"52722",1491,1467
"52723",1491,1480
"52724",1491,1490
"52725",1491,1501
"52726",1491,1502
"52727",1491,1507
"52728",1491,1509
"52729",1491,1515
"52730",1491,1516
"52731",1491,1518
"52732",1491,1520
"52733",1491,1521
"52734",1491,1523
"52735",1491,1525
"52736",1491,1528
"52737",1491,1530
"52738",1491,1541
"52739",1491,1546
"52740",1491,1555
"52741",1491,1558
"52742",1491,1563
"52743",1491,1565
"52744",1491,1570
"52745",1491,1572
"52746",1491,1577
"52747",1491,1587
"52748",1491,1588
"52749",1491,1595
"52750",1491,1596
"52751",1491,1599
"52752",1491,1615
"52753",1491,1632
"52754",1491,1633
"52755",1491,1641
"52756",1491,1651
"52757",1491,1659
"52758",1491,1666
"52759",1491,1667
"52760",1491,1678
"52761",1491,1683
"52762",1491,1698
"52763",1491,1701
"52764",1491,1702
"52765",1491,1707
"52766",1491,1710
"52767",1491,1711
"52768",1491,1712
"52769",1491,1714
"52770",1491,1721
"52771",1491,1732
"52772",1491,1735
"52773",1491,1741
"52774",1491,1742
"52775",1491,1744
"52776",1491,1767
"52777",1491,1772
"52778",1491,1774
"52779",1491,1781
"52780",1491,1783
"52781",1491,1789
"52782",1491,1790
"52783",1491,1791
"52784",1491,1793
"52785",1492,1402
"52786",1492,1406
"52787",1492,1412
"52788",1492,1418
"52789",1492,1419
"52790",1492,1420
"52791",1492,1425
"52792",1492,1428
"52793",1492,1430
"52794",1492,1439
"52795",1492,1445
"52796",1492,1449
"52797",1492,1452
"52798",1492,1458
"52799",1492,1466
"52800",1492,1478
"52801",1492,1479
"52802",1492,1484
"52803",1492,1495
"52804",1492,1501
"52805",1492,1513
"52806",1492,1519
"52807",1492,1522
"52808",1492,1524
"52809",1492,1526
"52810",1492,1529
"52811",1492,1539
"52812",1492,1542
"52813",1492,1543
"52814",1492,1545
"52815",1492,1549
"52816",1492,1551
"52817",1492,1553
"52818",1492,1554
"52819",1492,1555
"52820",1492,1560
"52821",1492,1567
"52822",1492,1574
"52823",1492,1581
"52824",1492,1588
"52825",1492,1593
"52826",1492,1607
"52827",1492,1613
"52828",1492,1618
"52829",1492,1624
"52830",1492,1631
"52831",1492,1634
"52832",1492,1636
"52833",1492,1638
"52834",1492,1642
"52835",1492,1653
"52836",1492,1664
"52837",1492,1667
"52838",1492,1670
"52839",1492,1672
"52840",1492,1677
"52841",1492,1679
"52842",1492,1684
"52843",1492,1690
"52844",1492,1702
"52845",1492,1704
"52846",1492,1705
"52847",1492,1713
"52848",1492,1714
"52849",1492,1721
"52850",1492,1729
"52851",1492,1730
"52852",1492,1735
"52853",1492,1736
"52854",1492,1740
"52855",1492,1744
"52856",1492,1746
"52857",1492,1753
"52858",1492,1763
"52859",1492,1765
"52860",1492,1767
"52861",1492,1779
"52862",1492,1782
"52863",1492,1787
"52864",1492,1796
"52865",1493,1401
"52866",1493,1404
"52867",1493,1408
"52868",1493,1410
"52869",1493,1419
"52870",1493,1420
"52871",1493,1423
"52872",1493,1430
"52873",1493,1431
"52874",1493,1437
"52875",1493,1438
"52876",1493,1439
"52877",1493,1444
"52878",1493,1463
"52879",1493,1480
"52880",1493,1481
"52881",1493,1495
"52882",1493,1496
"52883",1493,1500
"52884",1493,1505
"52885",1493,1506
"52886",1493,1508
"52887",1493,1509
"52888",1493,1512
"52889",1493,1514
"52890",1493,1515
"52891",1493,1519
"52892",1493,1521
"52893",1493,1529
"52894",1493,1536
"52895",1493,1552
"52896",1493,1554
"52897",1493,1569
"52898",1493,1571
"52899",1493,1583
"52900",1493,1588
"52901",1493,1592
"52902",1493,1595
"52903",1493,1598
"52904",1493,1600
"52905",1493,1602
"52906",1493,1603
"52907",1493,1608
"52908",1493,1612
"52909",1493,1616
"52910",1493,1617
"52911",1493,1621
"52912",1493,1628
"52913",1493,1630
"52914",1493,1632
"52915",1493,1639
"52916",1493,1651
"52917",1493,1658
"52918",1493,1677
"52919",1493,1680
"52920",1493,1696
"52921",1493,1703
"52922",1493,1713
"52923",1493,1714
"52924",1493,1717
"52925",1493,1721
"52926",1493,1724
"52927",1493,1727
"52928",1493,1739
"52929",1493,1744
"52930",1493,1747
"52931",1493,1762
"52932",1493,1765
"52933",1493,1766
"52934",1493,1767
"52935",1493,1769
"52936",1493,1770
"52937",1493,1772
"52938",1493,1774
"52939",1493,1780
"52940",1493,1787
"52941",1493,1795
"52942",1494,1402
"52943",1494,1405
"52944",1494,1408
"52945",1494,1412
"52946",1494,1419
"52947",1494,1425
"52948",1494,1434
"52949",1494,1453
"52950",1494,1457
"52951",1494,1461
"52952",1494,1463
"52953",1494,1467
"52954",1494,1470
"52955",1494,1471
"52956",1494,1474
"52957",1494,1475
"52958",1494,1480
"52959",1494,1481
"52960",1494,1487
"52961",1494,1497
"52962",1494,1500
"52963",1494,1505
"52964",1494,1512
"52965",1494,1533
"52966",1494,1537
"52967",1494,1539
"52968",1494,1543
"52969",1494,1544
"52970",1494,1548
"52971",1494,1551
"52972",1494,1552
"52973",1494,1555
"52974",1494,1564
"52975",1494,1566
"52976",1494,1569
"52977",1494,1576
"52978",1494,1586
"52979",1494,1587
"52980",1494,1594
"52981",1494,1598
"52982",1494,1600
"52983",1494,1607
"52984",1494,1608
"52985",1494,1609
"52986",1494,1611
"52987",1494,1618
"52988",1494,1619
"52989",1494,1620
"52990",1494,1627
"52991",1494,1633
"52992",1494,1636
"52993",1494,1638
"52994",1494,1639
"52995",1494,1648
"52996",1494,1649
"52997",1494,1650
"52998",1494,1651
"52999",1494,1656
"53000",1494,1659
"53001",1494,1667
"53002",1494,1670
"53003",1494,1676
"53004",1494,1678
"53005",1494,1681
"53006",1494,1683
"53007",1494,1684
"53008",1494,1688
"53009",1494,1695
"53010",1494,1696
"53011",1494,1709
"53012",1494,1710
"53013",1494,1718
"53014",1494,1721
"53015",1494,1724
"53016",1494,1731
"53017",1494,1735
"53018",1494,1738
"53019",1494,1740
"53020",1494,1742
"53021",1494,1751
"53022",1494,1769
"53023",1494,1779
"53024",1495,1401
"53025",1495,1412
"53026",1495,1415
"53027",1495,1417
"53028",1495,1418
"53029",1495,1420
"53030",1495,1423
"53031",1495,1425
"53032",1495,1427
"53033",1495,1440
"53034",1495,1444
"53035",1495,1464
"53036",1495,1466
"53037",1495,1469
"53038",1495,1472
"53039",1495,1475
"53040",1495,1476
"53041",1495,1481
"53042",1495,1483
"53043",1495,1489
"53044",1495,1492
"53045",1495,1493
"53046",1495,1496
"53047",1495,1497
"53048",1495,1498
"53049",1495,1504
"53050",1495,1509
"53051",1495,1516
"53052",1495,1520
"53053",1495,1521
"53054",1495,1525
"53055",1495,1529
"53056",1495,1532
"53057",1495,1533
"53058",1495,1534
"53059",1495,1536
"53060",1495,1542
"53061",1495,1557
"53062",1495,1565
"53063",1495,1566
"53064",1495,1567
"53065",1495,1570
"53066",1495,1577
"53067",1495,1579
"53068",1495,1581
"53069",1495,1591
"53070",1495,1617
"53071",1495,1619
"53072",1495,1620
"53073",1495,1621
"53074",1495,1625
"53075",1495,1626
"53076",1495,1630
"53077",1495,1632
"53078",1495,1636
"53079",1495,1640
"53080",1495,1651
"53081",1495,1661
"53082",1495,1662
"53083",1495,1666
"53084",1495,1667
"53085",1495,1670
"53086",1495,1679
"53087",1495,1686
"53088",1495,1688
"53089",1495,1690
"53090",1495,1693
"53091",1495,1695
"53092",1495,1698
"53093",1495,1704
"53094",1495,1710
"53095",1495,1716
"53096",1495,1723
"53097",1495,1726
"53098",1495,1735
"53099",1495,1736
"53100",1495,1740
"53101",1495,1747
"53102",1495,1751
"53103",1495,1772
"53104",1495,1776
